ts_code,trade_date,up_limit,down_limit
601128.SH,20260108,7.76,6.35
601127.SH,20260108,141.19,115.52
601126.SH,20260108,35.21,28.81
601121.SH,20260108,8.44,6.9
601118.SH,20260108,6.55,5.36
601117.SH,20260108,9.06,7.42
601116.SH,20260108,16.12,13.19
601113.SH,20260108,5.2,4.26
601111.SH,20260108,10.07,8.24
601108.SH,20260108,9.87,8.07
601107.SH,20260108,6.83,5.59
601106.SH,20260108,4.92,4.02
601101.SH,20260108,8.23,6.73
601100.SH,20260108,128.77,105.35
601099.SH,20260108,4.65,3.81
601098.SH,20260108,12.33,10.09
601096.SH,20260108,4.68,3.83
601089.SH,20260108,30.98,25.34
601088.SH,20260108,45.39,37.13
601086.SH,20260108,11.39,9.32
601083.SH,20260108,12.55,10.27
601077.SH,20260108,7.03,5.75
601069.SH,20260108,30.56,25.0
601068.SH,20260108,6.73,5.51
601066.SH,20260108,29.55,24.17
601065.SH,20260108,9.27,7.59
601061.SH,20260108,16.64,13.62
601059.SH,20260108,19.71,16.13
601058.SH,20260108,18.48,15.12
601038.SH,20260108,15.65,12.81
601033.SH,20260108,16.78,13.73
601026.SH,20260108,22.64,18.52
601022.SH,20260108,10.2,8.34
601021.SH,20260108,64.94,53.14
601020.SH,20260108,32.15,26.31
601019.SH,20260108,9.56,7.82
601018.SH,20260108,4.03,3.29
601016.SH,20260108,3.29,2.69
601015.SH,20260108,4.48,3.66
601012.SH,20260108,20.52,16.79
601011.SH,20260108,3.94,3.22
601010.SH,20260108,3.0,2.46
601009.SH,20260108,12.22,10.0
601008.SH,20260108,5.79,4.73
601007.SH,20260108,8.62,7.06
601006.SH,20260108,5.62,4.6
601005.SH,20260108,1.65,1.35
601003.SH,20260108,5.58,4.56
601002.SH,20260108,5.75,4.71
601001.SH,20260108,15.95,13.05
601000.SH,20260108,4.29,3.51
600999.SH,20260108,19.27,15.77
600998.SH,20260108,5.76,4.72
600997.SH,20260108,6.68,5.46
600996.SH,20260108,10.86,8.88
600995.SH,20260108,14.28,11.68
600993.SH,20260108,30.83,25.23
600992.SH,20260108,14.6,11.94
600990.SH,20260108,36.19,29.61
600989.SH,20260108,22.59,18.49
600988.SH,20260108,34.11,27.91
600987.SH,20260108,7.59,6.21
600986.SH,20260108,9.26,7.58
600985.SH,20260108,12.89,10.55
600984.SH,20260108,4.38,3.58
600983.SH,20260108,11.15,9.13
600982.SH,20260108,4.86,3.98
600981.SH,20260108,3.54,2.9
600980.SH,20260108,26.46,21.65
600979.SH,20260108,4.93,4.03
600977.SH,20260108,17.38,14.22
600976.SH,20260108,37.3,30.52
600975.SH,20260108,6.5,5.32
600973.SH,20260108,8.59,7.03
600971.SH,20260108,7.11,5.81
600970.SH,20260108,11.29,9.23
600969.SH,20260108,11.66,9.54
600968.SH,20260108,4.21,3.45
600967.SH,20260108,18.73,15.33
600966.SH,20260108,7.44,6.08
600965.SH,20260108,6.38,5.22
600963.SH,20260108,5.17,4.23
600962.SH,20260108,22.78,18.64
600961.SH,20260108,19.2,15.71
600960.SH,20260108,6.15,5.03
600959.SH,20260108,3.86,3.16
600958.SH,20260108,12.42,10.16
600956.SH,20260108,8.03,6.57
600955.SH,20260108,19.07,15.61
600941.SH,20260108,110.33,90.27
600939.SH,20260108,3.52,2.88
600938.SH,20260108,31.45,25.73
600936.SH,20260108,5.2,4.26
600935.SH,20260108,2.75,2.25
600933.SH,20260108,21.91,17.93
600930.SH,20260108,6.97,5.71
600929.SH,20260108,6.18,5.06
600928.SH,20260108,4.1,3.36
600927.SH,20260108,17.64,14.44
600926.SH,20260108,17.38,14.22
600925.SH,20260108,5.09,4.17
600919.SH,20260108,11.7,9.58
600918.SH,20260108,7.4,6.06
600917.SH,20260108,6.09,4.99
600916.SH,20260108,8.99,7.35
600909.SH,20260108,8.28,6.78
600908.SH,20260108,6.52,5.34
600906.SH,20260108,7.68,6.28
600905.SH,20260108,4.54,3.72
600903.SH,20260108,7.38,6.04
600901.SH,20260108,6.95,5.69
600900.SH,20260108,29.95,24.51
600897.SH,20260108,19.49,15.95
600895.SH,20260108,51.51,42.15
600894.SH,20260108,10.18,8.33
600893.SH,20260108,46.87,38.35
600892.SH,20260108,3.75,3.39
600889.SH,20260108,19.7,16.12
600888.SH,20260108,9.41,7.7
600887.SH,20260108,31.26,25.58
600886.SH,20260108,14.63,11.97
600885.SH,20260108,34.45,28.19
600884.SH,20260108,14.73,12.05
600883.SH,20260108,8.83,7.23
600882.SH,20260108,27.08,22.16
600881.SH,20260108,2.07,1.69
600880.SH,20260108,6.4,5.24
600879.SH,20260108,26.08,21.34
600877.SH,20260108,19.03,15.57
600876.SH,20260108,10.91,8.93
600875.SH,20260108,28.16,23.04
600874.SH,20260108,6.63,5.43
600873.SH,20260108,11.32,9.26
600872.SH,20260108,19.71,16.13
600871.SH,20260108,2.41,1.97
600869.SH,20260108,10.92,8.94
600868.SH,20260108,3.78,3.1
600867.SH,20260108,9.27,7.59
600866.SH,20260108,7.85,6.43
600865.SH,20260108,18.27,14.95
600864.SH,20260108,7.51,6.15
600863.SH,20260108,5.06,4.14
600862.SH,20260108,27.07,22.15
600861.SH,20260108,19.97,16.34
600860.SH,20260108,13.87,11.35
600859.SH,20260108,16.78,13.73
600858.SH,20260108,6.95,5.69
600857.SH,20260108,15.51,12.69
600855.SH,20260108,28.86,23.62
600854.SH,20260108,5.47,4.47
600853.SH,20260108,4.81,3.93
600851.SH,20260108,8.14,6.66
600850.SH,20260108,32.57,26.65
600848.SH,20260108,13.17,10.77
600847.SH,20260108,12.61,10.31
600846.SH,20260108,15.73,12.87
600845.SH,20260108,22.86,18.7
600844.SH,20260108,3.2,2.62
600843.SH,20260108,13.26,10.85
600841.SH,20260108,6.82,5.58
600839.SH,20260108,10.22,8.36
600838.SH,20260108,13.86,11.34
600835.SH,20260108,32.32,26.44
600834.SH,20260108,9.28,7.6
600833.SH,20260108,14.29,11.69
600831.SH,20260108,4.66,3.82
600830.SH,20260108,10.51,8.6
600829.SH,20260108,12.58,10.3
600828.SH,20260108,6.73,5.51
600827.SH,20260108,10.03,8.21
600826.SH,20260108,13.04,10.67
600825.SH,20260108,7.05,5.77
600824.SH,20260108,5.2,4.26
600822.SH,20260108,12.07,9.87
600821.SH,20260108,5.68,4.64
600820.SH,20260108,7.19,5.89
600819.SH,20260108,9.45,7.73
600818.SH,20260108,10.89,8.91
600817.SH,20260108,12.29,10.05
600816.SH,20260108,3.15,2.57
600815.SH,20260108,3.73,3.05
600814.SH,20260108,8.9,7.28
600812.SH,20260108,6.17,5.05
600810.SH,20260108,9.83,8.05
600809.SH,20260108,195.24,159.74
600808.SH,20260108,4.53,3.71
600807.SH,20260108,3.41,2.79
600805.SH,20260108,6.24,5.1
600803.SH,20260108,22.08,18.06
600802.SH,20260108,7.19,5.89
600801.SH,20260108,27.41,22.43
600800.SH,20260108,3.88,3.18
600798.SH,20260108,3.93,3.21
600797.SH,20260108,11.29,9.23
600796.SH,20260108,6.68,5.46
600795.SH,20260108,5.51,4.51
600794.SH,20260108,4.27,3.49
600793.SH,20260108,23.2,18.98
600792.SH,20260108,4.65,3.81
600791.SH,20260108,5.05,4.13
600790.SH,20260108,4.2,3.44
600789.SH,20260108,10.14,8.3
600787.SH,20260108,6.25,5.11
600785.SH,20260108,15.22,12.46
600784.SH,20260108,7.96,6.52
600783.SH,20260108,29.63,24.25
600782.SH,20260108,4.35,3.56
600780.SH,20260108,6.37,5.21
600779.SH,20260108,43.81,35.85
600778.SH,20260108,7.4,6.06
600777.SH,20260108,4.06,3.68
600776.SH,20260108,20.19,16.52
600775.SH,20260108,17.89,14.63
600774.SH,20260108,10.29,8.42
600773.SH,20260108,15.17,12.41
600771.SH,20260108,20.1,16.44
600770.SH,20260108,5.83,4.77
600769.SH,20260108,14.44,11.82
600768.SH,20260108,15.69,12.83
600765.SH,20260108,21.01,17.19
600764.SH,20260108,30.81,25.21
600763.SH,20260108,45.12,36.92
600761.SH,20260108,24.34,19.92
600760.SH,20260108,64.36,52.66
600759.SH,20260108,3.58,2.93
600758.SH,20260108,4.2,3.44
600757.SH,20260108,9.75,7.97
600756.SH,20260108,20.41,16.7
600755.SH,20260108,7.96,6.52
600754.SH,20260108,28.0,22.91
600753.SH,20260108,8.62,7.8
600751.SH,20260108,4.25,3.47
600750.SH,20260108,25.21,20.63
600749.SH,20260108,18.91,15.47
600748.SH,20260108,6.45,5.27
600746.SH,20260108,7.8,6.38
600745.SH,20260108,42.35,34.65
600744.SH,20260108,6.69,5.47
600743.SH,20260108,2.19,1.79
600742.SH,20260108,10.77,8.81
600741.SH,20260108,22.81,18.67
600740.SH,20260108,4.48,3.66
600739.SH,20260108,13.61,11.13
600738.SH,20260108,5.65,4.63
600737.SH,20260108,18.7,15.3
600736.SH,20260108,7.68,6.28
600735.SH,20260108,5.78,5.23
600734.SH,20260108,5.16,4.22
600733.SH,20260108,9.16,7.5
600732.SH,20260108,14.89,12.19
600731.SH,20260108,7.61,6.23
600730.SH,20260108,13.61,11.13
600729.SH,20260108,28.85,23.61
600728.SH,20260108,7.28,5.96
600727.SH,20260108,7.69,6.29
600726.SH,20260108,2.71,2.21
600725.SH,20260108,4.6,3.76
600724.SH,20260108,6.2,5.08
600722.SH,20260108,6.95,5.69
600721.SH,20260108,12.12,9.92
600720.SH,20260108,7.98,6.53
600719.SH,20260108,6.78,5.54
600718.SH,20260108,11.75,9.61
600717.SH,20260108,4.98,4.08
600716.SH,20260108,4.33,3.55
600715.SH,20260108,2.43,1.99
600714.SH,20260108,13.76,11.26
600713.SH,20260108,6.05,4.95
600712.SH,20260108,7.48,6.12
600711.SH,20260108,18.73,15.33
600710.SH,20260108,11.87,9.71
600708.SH,20260108,3.94,3.22
600707.SH,20260108,7.66,6.26
600706.SH,20260108,12.0,9.82
600704.SH,20260108,6.33,5.18
600703.SH,20260108,16.23,13.28
600702.SH,20260108,62.95,51.51
600699.SH,20260108,35.0,28.64
600698.SH,20260108,9.9,8.1
600697.SH,20260108,14.73,12.05
600696.SH,20260108,2.9,2.62
600694.SH,20260108,20.04,16.4
600693.SH,20260108,19.68,16.1
600692.SH,20260108,7.7,6.3
600691.SH,20260108,3.49,2.85
600690.SH,20260108,28.93,23.67
600689.SH,20260108,14.81,12.11
600688.SH,20260108,3.09,2.53
600686.SH,20260108,19.49,15.95
600685.SH,20260108,32.77,26.81
600684.SH,20260108,4.84,3.96
600683.SH,20260108,4.71,3.85
600682.SH,20260108,9.64,7.88
600681.SH,20260108,4.68,3.83
600679.SH,20260108,14.87,12.17
600678.SH,20260108,16.15,13.21
600676.SH,20260108,6.58,5.38
600675.SH,20260108,3.01,2.47
600674.SH,20260108,15.46,12.65
600673.SH,20260108,29.54,24.17
600671.SH,20260108,19.24,15.74
600668.SH,20260108,12.66,10.36
600667.SH,20260108,9.42,7.7
600666.SH,20260108,3.71,3.03
600665.SH,20260108,3.52,2.88
600664.SH,20260108,3.85,3.15
600663.SH,20260108,8.84,7.24
600662.SH,20260108,5.54,4.54
600661.SH,20260108,11.15,9.13
600660.SH,20260108,70.98,58.08
600658.SH,20260108,6.38,5.22
600657.SH,20260108,3.87,3.17
600655.SH,20260108,5.72,4.68
600654.SH,20260108,4.24,3.47
600653.SH,20260108,2.11,1.73
600651.SH,20260108,8.17,6.69
600650.SH,20260108,17.63,14.43
600649.SH,20260108,5.03,4.11
600648.SH,20260108,11.4,9.32
600645.SH,20260108,29.41,24.07
600644.SH,20260108,11.17,9.14
600643.SH,20260108,6.11,5.0
600642.SH,20260108,8.69,7.11
600641.SH,20260108,20.72,16.96
600640.SH,20260108,14.16,11.58
600639.SH,20260108,11.39,9.32
600638.SH,20260108,7.33,5.99
600637.SH,20260108,12.11,9.91
600636.SH,20260108,9.11,8.25
600635.SH,20260108,7.34,6.0
600633.SH,20260108,14.51,11.87
600630.SH,20260108,10.12,8.28
600629.SH,20260108,25.0,20.46
600628.SH,20260108,9.3,7.61
600626.SH,20260108,5.4,4.42
600624.SH,20260108,5.66,5.12
600623.SH,20260108,8.9,7.28
600622.SH,20260108,3.23,2.65
600621.SH,20260108,17.6,14.4
600620.SH,20260108,7.83,6.41
600619.SH,20260108,23.91,19.57
600618.SH,20260108,14.65,11.99
600617.SH,20260108,3.52,2.88
600616.SH,20260108,5.93,4.85
600615.SH,20260108,12.88,10.54
600613.SH,20260108,6.72,5.5
600612.SH,20260108,50.02,40.92
600611.SH,20260108,6.45,5.27
600610.SH,20260108,11.19,9.15
600609.SH,20260108,5.08,4.16
600608.SH,20260108,3.78,3.42
600606.SH,20260108,1.86,1.52
600605.SH,20260108,33.11,27.09
600604.SH,20260108,6.53,5.35
600603.SH,20260108,7.23,5.91
600602.SH,20260108,21.03,17.21
600601.SH,20260108,14.66,12.0
600600.SH,20260108,68.0,55.64
600599.SH,20260108,9.44,8.54
600598.SH,20260108,16.87,13.81
600597.SH,20260108,8.97,7.34
600596.SH,20260108,13.42,10.98
600595.SH,20260108,9.32,7.62
600594.SH,20260108,4.48,3.66
600593.SH,20260108,47.52,38.88
600592.SH,20260108,29.14,23.84
600590.SH,20260108,10.62,8.69
600589.SH,20260108,9.24,7.56
600588.SH,20260108,14.92,12.2
600587.SH,20260108,17.6,14.4
600586.SH,20260108,6.6,5.4
600585.SH,20260108,24.89,20.37
600584.SH,20260108,42.99,35.17
600583.SH,20260108,6.16,5.04
600582.SH,20260108,6.46,5.28
600581.SH,20260108,3.74,3.06
600580.SH,20260108,52.18,42.7
600579.SH,20260108,9.23,7.55
600578.SH,20260108,5.92,4.84
600577.SH,20260108,15.17,12.41
600576.SH,20260108,7.12,5.82
600575.SH,20260108,3.82,3.12
600573.SH,20260108,13.05,10.67
600572.SH,20260108,4.94,4.04
600571.SH,20260108,17.41,14.25
600570.SH,20260108,34.06,27.86
600569.SH,20260108,2.56,2.1
600568.SH,20260108,2.77,2.51
600567.SH,20260108,1.86,1.52
600566.SH,20260108,28.89,23.63
600563.SH,20260108,117.98,96.53
600562.SH,20260108,31.87,26.07
600561.SH,20260108,7.03,5.75
600560.SH,20260108,18.23,14.91
600559.SH,20260108,17.84,14.6
600558.SH,20260108,6.83,5.59
600557.SH,20260108,15.97,13.07
600556.SH,20260108,7.57,6.19
600552.SH,20260108,13.86,11.34
600551.SH,20260108,9.15,7.49
600550.SH,20260108,12.69,10.39
600549.SH,20260108,49.34,40.37
600548.SH,20260108,9.71,7.95
600547.SH,20260108,45.2,36.98
600546.SH,20260108,11.73,9.59
600545.SH,20260108,2.88,2.36
600543.SH,20260108,5.94,4.86
600540.SH,20260108,5.16,4.22
600539.SH,20260108,11.09,9.07
600538.SH,20260108,6.9,5.64
600537.SH,20260108,4.74,3.88
600536.SH,20260108,51.62,42.24
600535.SH,20260108,16.81,13.75
600533.SH,20260108,2.84,2.32
600531.SH,20260108,14.16,11.58
600530.SH,20260108,7.24,5.92
600529.SH,20260108,22.28,18.23
600528.SH,20260108,9.16,7.5
600527.SH,20260108,2.39,1.95
600526.SH,20260108,5.89,4.82
600525.SH,20260108,4.24,3.84
600523.SH,20260108,17.36,14.2
600522.SH,20260108,20.16,16.5
600521.SH,20260108,19.78,16.18
600520.SH,20260108,27.81,22.75
600519.SH,20260108,1565.7,1281.02
600518.SH,20260108,2.11,1.73
600517.SH,20260108,6.86,5.62
600516.SH,20260108,6.48,5.3
600515.SH,20260108,5.48,4.48
600513.SH,20260108,21.08,17.24
600512.SH,20260108,2.68,2.2
600511.SH,20260108,31.89,26.09
600510.SH,20260108,10.11,8.27
600509.SH,20260108,9.33,7.63
600508.SH,20260108,13.61,11.13
600507.SH,20260108,6.52,5.34
600506.SH,20260108,30.09,24.62
600505.SH,20260108,14.72,12.04
600503.SH,20260108,2.98,2.44
600502.SH,20260108,5.17,4.23
600501.SH,20260108,34.3,28.06
600500.SH,20260108,4.46,3.65
600499.SH,20260108,15.98,13.08
600498.SH,20260108,40.37,33.03
600497.SH,20260108,8.6,7.04
600496.SH,20260108,4.66,3.82
600495.SH,20260108,5.37,4.39
600493.SH,20260108,7.98,6.53
600491.SH,20260108,3.22,2.64
600490.SH,20260108,9.01,7.37
600489.SH,20260108,27.03,22.11
600488.SH,20260108,4.52,3.7
600487.SH,20260108,27.41,22.43
600486.SH,20260108,80.3,65.7
600483.SH,20260108,10.47,8.57
600482.SH,20260108,25.0,20.46
600481.SH,20260108,7.1,5.81
600480.SH,20260108,13.29,10.87
600479.SH,20260108,11.26,9.22
600478.SH,20260108,8.01,6.55
600477.SH,20260108,3.27,2.67
600476.SH,20260108,17.48,14.3
600475.SH,20260108,23.01,18.83
600470.SH,20260108,6.8,5.56
600469.SH,20260108,7.28,5.96
600468.SH,20260108,8.35,6.83
600467.SH,20260108,2.97,2.43
600463.SH,20260108,12.21,9.99
600461.SH,20260108,10.31,8.43
600460.SH,20260108,32.6,26.68
600459.SH,20260108,23.23,19.01
600458.SH,20260108,15.6,12.76
600456.SH,20260108,42.9,35.1
600455.SH,20260108,28.61,23.41
600452.SH,20260108,10.46,8.56
600449.SH,20260108,13.68,11.2
600448.SH,20260108,3.48,2.84
600446.SH,20260108,18.11,14.81
600444.SH,20260108,20.82,17.04
600439.SH,20260108,3.08,2.52
600438.SH,20260108,23.82,19.49
600436.SH,20260108,187.2,153.16
600435.SH,20260108,21.8,17.84
600433.SH,20260108,3.61,2.95
600429.SH,20260108,5.74,4.7
600428.SH,20260108,7.88,6.44
600426.SH,20260108,36.53,29.89
600425.SH,20260108,4.72,3.86
600423.SH,20260108,4.1,3.36
600422.SH,20260108,13.94,11.4
600421.SH,20260108,7.51,6.79
600420.SH,20260108,11.45,9.37
600419.SH,20260108,10.92,8.94
600418.SH,20260108,56.56,46.28
600416.SH,20260108,18.11,14.81
600415.SH,20260108,17.8,14.56
600410.SH,20260108,20.63,16.88
600409.SH,20260108,7.32,5.99
600408.SH,20260108,5.01,4.1
600406.SH,20260108,25.83,21.13
600405.SH,20260108,5.94,4.86
600403.SH,20260108,8.66,7.08
600400.SH,20260108,2.65,2.17
600399.SH,20260108,6.71,5.49
600398.SH,20260108,6.71,5.49
600397.SH,20260108,9.04,7.4
600396.SH,20260108,3.17,2.59
600395.SH,20260108,5.34,4.37
600392.SH,20260108,25.38,20.76
600391.SH,20260108,42.55,34.81
600390.SH,20260108,6.41,5.25
600389.SH,20260108,27.68,22.64
600388.SH,20260108,18.23,14.91
600386.SH,20260108,4.81,3.93
600383.SH,20260108,3.47,2.84
600382.SH,20260108,8.27,6.77
600381.SH,20260108,4.47,4.05
600380.SH,20260108,12.97,10.61
600379.SH,20260108,13.21,10.81
600378.SH,20260108,37.7,30.84
600377.SH,20260108,13.0,10.64
600376.SH,20260108,6.82,5.58
600375.SH,20260108,6.69,5.47
600373.SH,20260108,10.22,8.36
600372.SH,20260108,15.41,12.61
600371.SH,20260108,9.71,7.95
600370.SH,20260108,2.83,2.31
600369.SH,20260108,5.05,4.13
600368.SH,20260108,4.35,3.56
600367.SH,20260108,20.13,16.47
600366.SH,20260108,15.9,13.01
600365.SH,20260108,3.41,3.09
600363.SH,20260108,77.17,63.14
600362.SH,20260108,60.81,49.75
600361.SH,20260108,4.86,3.98
600360.SH,20260108,8.65,7.83
600359.SH,20260108,8.22,6.72
600358.SH,20260108,6.37,5.77
600356.SH,20260108,9.67,7.91
600355.SH,20260108,2.25,2.03
600354.SH,20260108,7.18,5.88
600353.SH,20260108,19.01,15.55
600352.SH,20260108,12.66,10.36
600351.SH,20260108,7.27,5.95
600350.SH,20260108,10.36,8.48
600348.SH,20260108,9.34,7.64
600346.SH,20260108,26.02,21.29
600345.SH,20260108,38.84,31.78
600343.SH,20260108,49.83,40.77
600340.SH,20260108,2.49,2.03
600339.SH,20260108,3.69,3.02
600338.SH,20260108,17.69,14.47
600337.SH,20260108,4.27,3.49
600336.SH,20260108,8.94,7.32
600335.SH,20260108,7.14,5.84
600333.SH,20260108,6.09,4.99
600332.SH,20260108,27.98,22.9
600331.SH,20260108,14.27,11.67
600330.SH,20260108,14.97,12.25
600329.SH,20260108,51.35,42.01
600328.SH,20260108,9.53,7.79
600327.SH,20260108,5.56,4.55
600326.SH,20260108,12.27,10.04
600325.SH,20260108,4.76,3.9
600323.SH,20260108,31.42,25.7
600322.SH,20260108,2.57,2.11
600320.SH,20260108,5.59,4.57
600319.SH,20260108,10.02,8.2
600318.SH,20260108,10.01,8.19
600316.SH,20260108,38.96,31.88
600315.SH,20260108,25.42,20.8
600313.SH,20260108,7.14,5.84
600312.SH,20260108,20.38,16.68
600310.SH,20260108,4.25,3.47
600309.SH,20260108,90.12,73.74
600308.SH,20260108,4.29,3.51
600307.SH,20260108,1.89,1.55
600305.SH,20260108,8.77,7.17
600303.SH,20260108,3.56,2.92
600302.SH,20260108,11.72,9.59
600301.SH,20260108,43.93,35.95
600300.SH,20260108,3.89,3.19
600299.SH,20260108,9.93,8.13
600298.SH,20260108,49.28,40.32
600295.SH,20260108,16.86,13.8
600293.SH,20260108,3.5,2.86
600292.SH,20260108,14.37,11.75
600289.SH,20260108,7.39,6.69
600288.SH,20260108,17.02,13.92
600287.SH,20260108,6.11,5.0
600285.SH,20260108,23.6,19.31
600284.SH,20260108,9.25,7.57
600283.SH,20260108,10.34,8.46
600282.SH,20260108,5.83,4.77
600281.SH,20260108,6.69,5.47
600280.SH,20260108,4.53,3.71
600279.SH,20260108,6.08,4.98
600278.SH,20260108,8.51,6.97
600276.SH,20260108,70.24,57.47
600273.SH,20260108,10.52,8.6
600272.SH,20260108,15.36,12.56
600271.SH,20260108,12.56,10.28
600269.SH,20260108,5.75,4.71
600268.SH,20260108,12.25,10.03
600267.SH,20260108,11.45,9.37
600266.SH,20260108,7.43,6.08
600265.SH,20260108,20.9,18.91
600262.SH,20260108,30.31,24.8
600261.SH,20260108,3.74,3.06
600259.SH,20260108,68.56,56.1
600258.SH,20260108,18.84,15.42
600257.SH,20260108,7.52,6.16
600256.SH,20260108,5.52,4.52
600255.SH,20260108,4.37,3.57
600252.SH,20260108,3.03,2.48
600251.SH,20260108,10.6,8.68
600250.SH,20260108,12.78,10.46
600249.SH,20260108,6.35,5.19
600248.SH,20260108,3.92,3.2
600246.SH,20260108,13.78,11.28
600243.SH,20260108,5.41,4.89
600241.SH,20260108,9.04,7.4
600239.SH,20260108,2.61,2.13
600238.SH,20260108,6.64,6.0
600237.SH,20260108,10.4,8.51
600236.SH,20260108,8.7,7.12
600235.SH,20260108,7.36,6.02
600234.SH,20260108,13.74,11.24
600233.SH,20260108,17.93,14.67
600232.SH,20260108,9.39,7.69
600231.SH,20260108,2.39,1.95
600230.SH,20260108,17.34,14.18
600229.SH,20260108,7.05,5.77
600228.SH,20260108,5.85,5.29
600227.SH,20260108,2.68,2.2
600226.SH,20260108,6.06,4.96
600223.SH,20260108,8.12,6.64
600222.SH,20260108,7.41,6.07
600221.SH,20260108,1.94,1.58
600219.SH,20260108,6.41,5.25
600218.SH,20260108,11.45,9.37
600217.SH,20260108,4.57,3.74
600216.SH,20260108,15.33,12.55
600215.SH,20260108,7.69,6.29
600212.SH,20260108,8.8,7.2
600211.SH,20260108,48.46,39.65
600210.SH,20260108,8.28,6.78
600208.SH,20260108,4.37,3.57
600207.SH,20260108,5.36,4.38
600206.SH,20260108,23.9,19.56
600203.SH,20260108,14.64,11.98
600202.SH,20260108,6.35,5.19
600201.SH,20260108,17.72,14.5
600199.SH,20260108,10.74,8.78
600198.SH,20260108,11.81,9.67
600197.SH,20260108,15.29,12.51
600196.SH,20260108,30.05,24.59
600195.SH,20260108,8.78,7.18
600193.SH,20260108,4.03,3.65
600192.SH,20260108,11.3,9.24
600191.SH,20260108,13.87,11.35
600189.SH,20260108,7.68,6.28
600188.SH,20260108,15.46,12.65
600187.SH,20260108,2.79,2.29
600186.SH,20260108,6.73,5.51
600185.SH,20260108,7.39,6.05
600184.SH,20260108,21.79,17.83
600183.SH,20260108,79.64,65.16
600182.SH,20260108,15.96,14.44
600180.SH,20260108,3.96,3.24
600179.SH,20260108,5.75,4.71
600178.SH,20260108,14.05,11.49
600177.SH,20260108,8.27,6.77
600176.SH,20260108,19.31,15.8
600173.SH,20260108,8.05,6.59
600172.SH,20260108,6.51,5.33
600171.SH,20260108,35.7,29.21
600170.SH,20260108,2.97,2.43
600169.SH,20260108,2.45,2.21
600168.SH,20260108,5.64,4.62
600167.SH,20260108,7.87,6.44
600166.SH,20260108,3.21,2.63
600165.SH,20260108,4.28,3.88
600163.SH,20260108,6.11,5.0
600162.SH,20260108,2.06,1.68
600161.SH,20260108,18.47,15.11
600160.SH,20260108,42.71,34.95
600159.SH,20260108,3.07,2.51
600158.SH,20260108,9.63,7.88
600157.SH,20260108,1.84,1.5
600156.SH,20260108,8.99,7.35
600155.SH,20260108,7.5,6.14
600153.SH,20260108,10.27,8.41
600152.SH,20260108,8.15,6.67
600151.SH,20260108,20.9,17.1
600150.SH,20260108,37.92,31.02
600149.SH,20260108,5.57,4.55
600148.SH,20260108,21.73,17.78
600143.SH,20260108,20.97,17.15
600141.SH,20260108,41.03,33.57
600138.SH,20260108,10.97,8.97
600137.SH,20260108,20.67,16.91
600136.SH,20260108,1.79,1.62
600135.SH,20260108,12.72,10.4
600133.SH,20260108,10.11,8.27
600132.SH,20260108,57.63,47.15
600131.SH,20260108,18.38,15.04
600130.SH,20260108,4.37,3.95
600129.SH,20260108,20.13,16.47
600128.SH,20260108,12.12,9.92
600127.SH,20260108,7.41,6.07
600126.SH,20260108,9.23,7.55
600125.SH,20260108,7.18,5.88
600123.SH,20260108,6.81,5.57
600121.SH,20260108,5.15,4.21
600120.SH,20260108,7.21,5.9
600119.SH,20260108,8.58,7.02
600118.SH,20260108,110.25,90.21
600117.SH,20260108,3.2,2.62
600116.SH,20260108,7.16,5.86
600115.SH,20260108,6.75,5.53
600114.SH,20260108,34.85,28.51
600113.SH,20260108,69.5,56.86
600111.SH,20260108,55.55,45.45
600110.SH,20260108,8.21,6.71
600109.SH,20260108,10.58,8.66
600108.SH,20260108,3.6,2.94
600107.SH,20260108,7.19,6.51
600106.SH,20260108,7.01,5.73
600105.SH,20260108,30.02,24.56
600104.SH,20260108,16.83,13.77
600103.SH,20260108,4.61,3.77
600101.SH,20260108,10.34,8.46
600100.SH,20260108,10.01,8.19
600099.SH,20260108,11.3,9.24
600098.SH,20260108,7.32,5.99
600097.SH,20260108,12.99,10.63
600096.SH,20260108,38.95,31.87
600095.SH,20260108,12.78,10.46
600094.SH,20260108,4.63,3.79
600089.SH,20260108,26.61,21.77
600088.SH,20260108,17.96,14.7
600085.SH,20260108,35.48,29.03
600084.SH,20260108,5.81,4.75
600082.SH,20260108,4.59,3.75
600081.SH,20260108,12.96,10.6
600080.SH,20260108,8.44,6.9
600079.SH,20260108,19.32,17.48
600078.SH,20260108,11.54,9.44
600076.SH,20260108,4.0,3.28
600075.SH,20260108,5.83,4.77
600073.SH,20260108,7.13,5.83
600072.SH,20260108,12.86,10.52
600071.SH,20260108,23.23,19.01
600067.SH,20260108,4.73,3.87
600066.SH,20260108,36.06,29.5
600064.SH,20260108,9.65,7.89
600063.SH,20260108,6.94,5.68
600062.SH,20260108,20.41,16.7
600061.SH,20260108,8.62,7.06
600060.SH,20260108,26.27,21.49
600059.SH,20260108,10.13,8.29
600058.SH,20260108,12.67,10.37
600057.SH,20260108,9.43,7.71
600056.SH,20260108,11.55,9.45
600055.SH,20260108,18.06,14.78
600054.SH,20260108,12.62,10.32
600053.SH,20260108,23.72,19.4
600052.SH,20260108,5.18,4.24
600051.SH,20260108,8.25,6.75
600050.SH,20260108,5.68,4.64
600048.SH,20260108,7.03,5.75
600039.SH,20260108,10.88,8.9
600038.SH,20260108,40.51,33.15
600037.SH,20260108,8.22,6.72
